geoid,name,estimate_coresident_grandparents_total,estimate_responsible_total,estimate_less_than_six_months,estimate_six_to_eleven_months,estimate_one_or_two_years,estimate_three_or_four_years,estimate_five_plus_years,estimate_not_responsible,moe_coresident_grandparents_total,moe_responsible_total,moe_less_than_six_months,moe_six_to_eleven_months,moe_one_or_two_years,moe_three_or_four_years,moe_five_plus_years,moe_not_responsible,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status,pct_responsible,moe_ratio,moe_exceeds_estimate,high_moe_flag,severe_moe_flag,cv_responsible_percent,responsible_ci90_lower,responsible_ci90_upper,pct_responsible_moe,percent_responsible_grandparents_less_than_six_months,percent_responsible_grandparents_less_than_six_months_moe,percent_responsible_grandparents_six_to_eleven_months,percent_responsible_grandparents_six_to_eleven_months_moe,percent_responsible_grandparents_one_or_two_years,percent_responsible_grandparents_one_or_two_years_moe,percent_responsible_grandparents_three_or_four_years,percent_responsible_grandparents_three_or_four_years_moe,percent_responsible_grandparents_five_plus_years,percent_responsible_grandparents_five_plus_years_moe,pct_responsible_ci90_lower,pct_responsible_ci90_upper,pct_responsible_cv_percent,pct_responsible_exclusion,percent_responsible_grandparents_less_than_six_months_ci90_lower,percent_responsible_grandparents_less_than_six_months_ci90_upper,percent_responsible_grandparents_less_than_six_months_cv_percent,percent_responsible_grandparents_less_than_six_months_exclusion,percent_responsible_grandparents_six_to_eleven_months_ci90_lower,percent_responsible_grandparents_six_to_eleven_months_ci90_upper,percent_responsible_grandparents_six_to_eleven_months_cv_percent,percent_responsible_grandparents_six_to_eleven_months_exclusion,percent_responsible_grandparents_one_or_two_years_ci90_lower,percent_responsible_grandparents_one_or_two_years_ci90_upper,percent_responsible_grandparents_one_or_two_years_cv_percent,percent_responsible_grandparents_one_or_two_years_exclusion,percent_responsible_grandparents_three_or_four_years_ci90_lower,percent_responsible_grandparents_three_or_four_years_ci90_upper,percent_responsible_grandparents_three_or_four_years_cv_percent,percent_responsible_grandparents_three_or_four_years_exclusion,percent_responsible_grandparents_five_plus_years_ci90_lower,percent_responsible_grandparents_five_plus_years_ci90_upper,percent_responsible_grandparents_five_plus_years_cv_percent,percent_responsible_grandparents_five_plus_years_exclusion,acs_year,acs_period,acs_product,state_fips,map_pct_responsible,five_core_county,national_rank_caregiver_count,national_percentile_caregiver_count,national_decile_caregiver_count,eligible_n_caregiver_count,exclusion_reason_caregiver_count,national_rank_caregiving_percent,national_percentile_caregiving_percent,national_decile_caregiving_percent,eligible_n_caregiving_percent,exclusion_reason_caregiving_percent,national_rank_less_than_six_months,national_percentile_less_than_six_months,national_decile_less_than_six_months,eligible_n_less_than_six_months,exclusion_reason_less_than_six_months,national_rank_six_to_eleven_months,national_percentile_six_to_eleven_months,national_decile_six_to_eleven_months,eligible_n_six_to_eleven_months,exclusion_reason_six_to_eleven_months,national_rank_one_or_two_years,national_percentile_one_or_two_years,national_decile_one_or_two_years,eligible_n_one_or_two_years,exclusion_reason_one_or_two_years,national_rank_three_or_four_years,national_percentile_three_or_four_years,national_decile_three_or_four_years,eligible_n_three_or_four_years,exclusion_reason_three_or_four_years,national_rank_five_plus_years,national_percentile_five_plus_years,national_decile_five_plus_years,eligible_n_five_plus_years,exclusion_reason_five_plus_years
13209,"Montgomery County, Georgia",363,195,0,0,166,8,21,168,129,80,20,20,77,10,23,92,195,0,Pass,363,0,Pass,53.71900826446281,0.41025641025641024,FALSE,TRUE,FALSE,24.941818745098228,115,275,11.011890185622105,0,10.256410256410255,0,10.256410256410255,85.12820512820512,18.42618240268953,4.102564102564102,4.844135772509654,10.76923076923077,10.936132175663161,42.7071180788407,64.73089845008491,12.462541820676087,Retained,0,10.256410256410255,NA,Unavailable MOE or zero percentage,0,10.256410256410255,NA,Unavailable MOE or zero percentage,66.70202272551559,100,13.159355892558235,Retained,0,8.946699875073756,71.78499504163263,Percentage MOE exceeds 50% of estimate,0,21.70536294489393,61.73789394392788,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,53.71900826446281,FALSE,1699,45.849236641221374,5,3144,Retained,328,78.6087524493795,8,1531,Retained,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,1,99.88095238095238,10,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13103,"Effingham County, Georgia",1472,772,6,252,165,47,302,700,422,368,11,334,141,38,151,205,772,0,Pass,1472,0,Pass,52.44565217391305,0.47668393782383417,FALSE,TRUE,FALSE,28.98032566626051,404,1140,19.973423271133726,0.7772020725388601,1.3758635850864838,32.64248704663213,40.36925774406147,21.373056994818654,15.158611569624556,6.0880829015544045,3.975764613606647,39.119170984455955,5.903292028674103,32.47222890277932,72.41907544504677,23.153452442700864,Retained,0,2.1530656576253437,107.62524906804396,Percentage MOE exceeds 50% of estimate,0,73.0117447906936,75.18656899410935,Percentage MOE exceeds 50% of estimate,6.214445425194098,36.53166856444321,43.1186866169129,Percentage MOE exceeds 50% of estimate,2.1123182879477573,10.06384751516105,39.70204246558612,Percentage MOE exceeds 50% of estimate,33.215878955781854,45.02246301313006,9.174393601103615,Retained,2024,2020-2024,ACS five-year,13,52.44565217391305,FALSE,597,81.02735368956743,9,3144,Retained,365,76.19203135205748,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1139,14.846671652954376,2,1337,Retained
13031,"Bulloch County, Georgia",2009,1046,69,192,165,296,324,963,475,351,87,146,129,275,178,271,1046,0,Pass,2009,0,Pass,52.065704330512695,0.3355640535372849,FALSE,TRUE,FALSE,20.40084588919991,695,1397,12.397896408669935,6.596558317399618,8.01743436389165,18.35564053537285,12.525358015430127,15.77437858508604,11.138950251333728,28.298279158699806,24.51582020145909,30.975143403441685,13.473942947635095,39.66780792184276,64.46360073918262,14.47668080150805,Retained,0,14.613992681291268,73.89086492384054,Percentage MOE exceeds 50% of estimate,5.830282519942722,30.88099855080298,41.48521520100093,Percentage MOE exceeds 50% of estimate,4.635428333752312,26.91332883641977,42.9303814986809,Percentage MOE exceeds 50% of estimate,3.782458957240717,52.81409936015889,52.66949378020918,Percentage MOE exceeds 50% of estimate,17.50120045580659,44.44908635107678,26.445642433713427,Retained,2024,2020-2024,ACS five-year,13,52.065704330512695,FALSE,444,85.87786259541984,9,3144,Retained,377,75.40822991508817,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1289,3.6275243081525805,1,1337,Retained
13291,"Union County, Georgia",739,379,146,25,14,122,72,360,240,187,129,32,23,91,72,171,379,0,Pass,739,0,Pass,51.285520974289575,0.49340369393139843,FALSE,TRUE,FALSE,29.996814661609733,192,566,19.05007378625543,38.522427440633244,28.2354933266716,6.596306068601583,7.790773069817615,3.6939313984168867,5.788441639355835,32.189973614775724,18.006889699918634,18.997361477572557,16.52391325617203,32.235447188034144,70.335594760545,22.582635969679217,Retained,10.286934113961642,66.75792076730485,44.560953737413264,Percentage MOE exceeds 50% of estimate,0,14.3870791384192,71.8046382992349,Percentage MOE exceeds 50% of estimate,0,9.482373037772721,95.26767720367349,Percentage MOE exceeds 50% of estimate,14.18308391485709,50.196863314694355,34.0087623107655,Percentage MOE exceeds 50% of estimate,2.4734482214005276,35.52127473374459,52.88011161901032,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,51.285520974289575,FALSE,1111,64.6469465648855,7,3144,Retained,400,73.90594382756369,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13279,"Toombs County, Georgia",964,494,0,51,43,137,263,470,314,235,27,49,61,137,160,226,494,0,Pass,964,0,Pass,51.244813278008294,0.4757085020242915,FALSE,TRUE,FALSE,28.92102338041818,259,729,17.766589320905336,0,5.465587044534413,10.323886639676113,8.617866574544578,8.704453441295547,11.633203494514035,27.732793522267208,24.393848120341087,53.23886639676113,20.189355862890945,33.478223957102955,69.01140259891363,21.07787826021891,Retained,0,5.465587044534413,NA,Unavailable MOE or zero percentage,1.7060200651315345,18.94175321422069,50.74920951149483,Percentage MOE exceeds 50% of estimate,0,20.337656935809584,81.25134552339026,Percentage MOE exceeds 50% of estimate,3.3389454019261215,52.12664164260829,53.47606475154337,Percentage MOE exceeds 50% of estimate,33.04951053387019,73.42822225965207,23.05506795969121,Retained,2024,2020-2024,ACS five-year,13,51.244813278008294,FALSE,905,71.18320610687023,8,3144,Retained,403,73.70999346832136,8,1531,Retained,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,573,57.18025430067315,6,1337,Retained
13095,"Dougherty County, Georgia",1686,855,43,83,221,173,335,831,319,221,39,80,137,97,122,230,855,0,Pass,1686,0,Pass,50.71174377224199,0.2584795321637427,FALSE,FALSE,FALSE,15.71443974883053,634,1076,8.930603508832965,5.029239766081871,4.3722439958198125,9.707602339181287,9.013996780680431,25.84795321637427,14.564034284753602,20.23391812865497,10.067582968752964,39.1812865497076,10.051718452040387,41.78114026340902,59.642347281074954,10.706438020895101,Retained,0.6569957702620588,9.401483761901684,52.85362662505832,Percentage MOE exceeds 50% of estimate,0.693605558500856,18.721599119861718,56.451848089479334,Percentage MOE exceeds 50% of estimate,11.283918931620667,40.41198750112787,34.255339560132484,Percentage MOE exceeds 50% of estimate,10.166335159902006,30.301501097407936,30.249484097812758,Retained,29.129568097667214,49.23300500174798,15.59675917639604,Retained,2024,2020-2024,ACS five-year,13,50.71174377224199,FALSE,538,82.903944020356235,9,3144,Retained,418,72.73024167210973,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,99,72.17514124293785,8,354,Retained,1136,15.033657442034405,2,1337,Retained
13299,"Ware County, Georgia",764,384,15,44,172,69,84,380,244,186,22,50,125,104,63,161,384,0,Pass,764,0,Pass,50.26178010471204,0.484375,FALSE,TRUE,FALSE,29.44790904572633,198,570,18.30390500525856,3.90625,5.407711782040769,11.458333333333332,11.778716201903764,44.79166666666667,24.267741867321494,17.96875,25.64671636476867,21.875,12.52581791139266,31.957875099453478,68.5656851099706,22.14005169619475,Retained,0,9.313961782040769,84.16397626627725,Percentage MOE exceeds 50% of estimate,0,23.237049535237098,62.495572242303204,Percentage MOE exceeds 50% of estimate,20.523924799345178,69.05940853398816,32.93858112738838,Percentage MOE exceeds 50% of estimate,0,43.615466364768665,86.77340621948933,Percentage MOE exceeds 50% of estimate,9.34918208860734,34.400817911392664,34.81214434063533,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,50.26178010471204,FALSE,1101,64.9650127226463,7,3144,Retained,432,71.81580666231221,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13069,"Coffee County, Georgia",1227,613,2,117,119,124,251,614,397,278,3,99,123,119,252,253,613,0,Pass,1227,0,Pass,49.95925020374899,0.4535073409461664,FALSE,TRUE,FALSE,27.5712886250362,335,891,15.875892430335451,0.3262642740619902,0.46649300723641274,19.086460032626427,13.634566363217326,19.412724306688418,18.03073068751852,20.22838499184339,17.10838117366679,40.94616639477977,36.67631784409645,34.08335777341354,65.83514263408443,19.31945981245831,Retained,0,0.792757281298403,86.92573270665795,Percentage MOE exceeds 50% of estimate,5.451893669409101,32.72102639584375,43.429885670274956,Percentage MOE exceeds 50% of estimate,1.3819936191698972,37.44345499420694,56.46763294351885,Percentage MOE exceeds 50% of estimate,3.1200038181766026,37.336766165510184,51.41862398642025,Percentage MOE exceeds 50% of estimate,4.269848550683321,77.62248423887623,54.45593560018527,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,49.95925020374899,FALSE,746,76.2881679389313,8,3144,Retained,442,71.16263879817113,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13127,"Glynn County, Georgia",1690,838,213,70,170,89,296,852,410,259,189,80,130,72,144,257,838,0,Pass,1690,0,Pass,49.58579881656805,0.30906921241050117,FALSE,TRUE,FALSE,18.790073921855402,579,1097,9.49503900099459,25.41766109785203,21.141322062767596,8.353221957040573,9.190816976680386,20.286396181384248,14.189624427234357,10.620525059665871,7.9401409378583585,35.32219570405728,13.270306053090012,40.09075981557346,59.08083781756264,11.641586840776231,Retained,4.276339035084433,46.558983160619626,50.56724587768129,Percentage MOE exceeds 50% of estimate,0,17.54403893372096,66.89179337697293,Percentage MOE exceeds 50% of estimate,6.096771754149891,34.476020608618605,42.52445350897515,Percentage MOE exceeds 50% of estimate,2.6803841218075126,18.56066599752423,45.45220601047367,Percentage MOE exceeds 50% of estimate,22.05188965096727,48.59250175714729,22.840520148099053,Retained,2024,2020-2024,ACS five-year,13,49.58579881656805,FALSE,548,82.56997455470739,9,3144,Retained,455,70.31352057478772,8,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,1222,8.638743455497382,1,1337,Retained
13001,"Appling County, Georgia",511,250,33,33,32,21,131,261,187,124,56,35,46,34,84,148,250,0,Pass,511,0,Pass,48.92367906066536,0.496,FALSE,TRUE,FALSE,30.154658862823762,126,374,16.38010088855875,13.200000000000001,21.42181533297307,13.200000000000001,12.374739276445384,12.8,17.26999532599821,8.4,12.946084776487442,52.400000000000006,21.29457930648079,32.543578172106606,65.30377994922411,20.354957831881226,Retained,0,34.62181533297307,98.66317411843387,Percentage MOE exceeds 50% of estimate,0.8252607235546172,25.574739276445385,56.99475216849906,Percentage MOE exceeds 50% of estimate,0,30.06999532599821,82.02665348066357,Percentage MOE exceeds 50% of estimate,0,21.346084776487444,93.69834150445824,Percentage MOE exceeds 50% of estimate,31.105420693519214,73.69457930648079,24.7064598703473,Retained,2024,2020-2024,ACS five-year,13,48.92367906066536,FALSE,1478,52.973918575063614,6,3144,Retained,485,68.35401698236447,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,617,53.889304412864625,6,1337,Retained
13055,"Chattooga County, Georgia",948,463,56,30,209,34,134,485,275,175,62,33,131,46,84,187,463,0,Pass,948,0,Pass,48.83966244725738,0.3779697624190065,FALSE,TRUE,FALSE,22.978929931870336,288,638,11.83414238203083,12.095032397408207,12.586415021988778,6.479481641468683,6.69346090288681,45.14038876889849,22.57064131621129,7.343412526997841,9.539623363370357,28.94168466522678,14.47371968873018,37.00552006522655,60.673804829288216,14.731157732185109,Retained,0,24.681447419396985,63.26561806923902,Percentage MOE exceeds 50% of estimate,0,13.172942544355493,62.80340789918455,Percentage MOE exceeds 50% of estimate,22.5697474526872,67.71103008510978,30.39844352930137,Percentage MOE exceeds 50% of estimate,0,16.8830358903682,78.97798436767361,Percentage MOE exceeds 50% of estimate,14.467964976496601,43.41540435395696,30.40388584743241,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,48.83966244725738,FALSE,965,69.32251908396947,7,3144,Retained,489,68.09274983670804,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13285,"Troup County, Georgia",1610,784,104,23,108,160,389,826,377,305,180,29,116,119,213,253,784,0,Pass,1610,0,Pass,48.69565217391305,0.38903061224489793,FALSE,TRUE,FALSE,23.651381853710415,479,1089,15.128071721416758,13.26530612244898,22.37168339002462,2.933673469387755,3.5185096174306714,13.77551020408163,13.791276202956283,20.408163265306122,12.93657428704362,49.61734693877551,19.118766604681618,33.56758045249629,63.823723895329806,18.887137036052753,Retained,0,35.636989512473605,102.53074925512209,Percentage MOE exceeds 50% of estimate,0,6.452183086818426,72.9154755082768,Percentage MOE exceeds 50% of estimate,0,27.566786407037913,60.86526353038585,Percentage MOE exceeds 50% of estimate,7.471588978262503,33.34473755234974,38.537905724777254,Percentage MOE exceeds 50% of estimate,30.498580334093894,68.73611354345712,23.42605054918646,Retained,2024,2020-2024,ACS five-year,13,48.69565217391305,FALSE,589,81.28180661577608,9,3144,Retained,496,67.63553233180927,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,746,44.24083769633508,5,1337,Retained
13199,"Meriwether County, Georgia",814,393,60,84,156,14,79,421,274,187,56,99,103,15,65,140,393,0,Pass,814,0,Pass,48.28009828009828,0.4758269720101781,FALSE,TRUE,FALSE,28.928225844147804,206,580,16.23715491185892,15.267175572519085,12.258503885195266,21.374045801526716,23.046527642715397,39.69465648854962,18.16988896551249,3.5623409669211195,3.419750617448189,20.10178117048346,13.49312556559014,32.042943368239364,64.5172531919572,20.446290730819698,Retained,3.008671687323819,27.52567945771435,48.814799768440366,Percentage MOE exceeds 50% of estimate,0,44.42057344424211,65.55283946865814,Percentage MOE exceeds 50% of estimate,21.524767523037127,57.86454545406211,27.828703177839778,Retained,0.14259034947293037,6.982091584369309,58.36220537611875,Percentage MOE exceeds 50% of estimate,6.60865560489332,33.5949067360736,40.8085124490816,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,48.28009828009828,FALSE,1078,65.68066157760815,7,3144,Retained,513,66.52514696276943,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,22,94.88095238095238,10,420,Retained,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13295,"Walker County, Georgia",2266,1090,78,98,174,25,715,1176,424,346,88,106,116,36,292,305,1090,0,Pass,2266,0,Pass,48.10238305383937,0.3174311926605505,FALSE,TRUE,FALSE,19.298446223988275,744,1436,12.33438963108808,7.155963302752294,7.747249090169525,8.990825688073395,9.296559994084447,15.963302752293579,9.358388482302743,2.293577981651376,3.2215076065695327,65.59633027522935,16.854701507699563,35.76799342275129,60.43677268492745,15.58919946915844,Retained,0,14.90321239292182,65.81913312885864,Percentage MOE exceeds 50% of estimate,0,18.28738568215784,62.863049043189726,Percentage MOE exceeds 50% of estimate,6.604914269990836,25.321691234596322,35.64109696962874,Percentage MOE exceeds 50% of estimate,0,5.515085588220909,85.39223754927804,Percentage MOE exceeds 50% of estimate,48.74162876752979,82.45103178292891,15.621195405970784,Retained,2024,2020-2024,ACS five-year,13,48.10238305383937,FALSE,423,86.54580152671755,9,3144,Retained,519,66.13324624428478,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,208,84.48017950635752,9,1337,Retained
13017,"Ben Hill County, Georgia",384,184,0,0,13,8,163,200,158,92,23,23,19,13,89,132,184,0,Pass,384,0,Pass,47.91666666666667,0.5,FALSE,TRUE,FALSE,30.39784159558847,92,276,13.612216722906975,0,12.5,0,12.5,7.065217391304348,9.70302775617235,4.3478260869565215,6.722454824376619,88.58695652173914,19.434572876020344,34.30444994375969,61.52888338957365,17.270901191279858,Retained,0,12.5,NA,Unavailable MOE or zero percentage,0,12.5,NA,Unavailable MOE or zero percentage,0,16.768245147476698,83.49385005272225,Percentage MOE exceeds 50% of estimate,0,11.07028091133314,94.00013376705401,Percentage MOE exceeds 50% of estimate,69.1523836457188,100,13.337608401033906,Retained,2024,2020-2024,ACS five-year,13,47.91666666666667,FALSE,1747,44.41793893129771,5,3144,Retained,525,65.74134552580013,7,1531,Retained,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,5,99.66342557965595,10,1337,Retained
13213,"Murray County, Georgia",1348,642,16,125,95,223,183,706,352,272,23,195,85,134,116,236,642,0,Pass,1348,0,Pass,47.62611275964392,0.4236760124610592,FALSE,TRUE,FALSE,25.75767262928369,370,914,15.889840102221772,2.4922118380062304,3.423418231372155,19.470404984423677,29.232196077541317,14.797507788161992,11.661456266864334,34.73520249221183,14.80125931521152,28.504672897196258,13.439649895639013,31.736272657422145,63.515952861865685,20.283697930344296,Retained,0,5.915630069378386,83.51178140294208,Percentage MOE exceeds 50% of estimate,0,48.702601061965,91.27654679675746,Percentage MOE exceeds 50% of estimate,3.1360515212976576,26.45896405502633,47.91118956634185,Percentage MOE exceeds 50% of estimate,19.933943177000312,49.53646180742335,25.906072445088437,Retained,15.065023001557245,41.94432279283527,28.664517575852326,Retained,2024,2020-2024,ACS five-year,13,47.62611275964392,FALSE,712,77.35368956743002,8,3144,Retained,537,64.95754408883083,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,16,95.62146892655367,10,354,Retained,1303,2.580403889304413,1,1337,Retained
13179,"Liberty County, Georgia",1426,679,49,19,51,173,387,747,301,222,51,32,46,132,163,231,679,0,Pass,1426,0,Pass,47.61570827489481,0.3269513991163476,FALSE,TRUE,FALSE,19.877233679589512,457,901,11.888916243880713,7.216494845360824,7.130836918563201,2.798232695139912,4.6231579501285,7.511045655375552,6.31390863756555,25.47864506627393,17.565130237702242,56.995581737849776,15.133657334096275,35.72679203101409,59.50462451877552,15.179754993385236,Retained,0.08565792679762296,14.347331763924025,60.07405416046419,Percentage MOE exceeds 50% of estimate,0,7.421390645268412,100.44484383552306,Percentage MOE exceeds 50% of estimate,1.197137017810002,13.824954292941102,51.10585221283387,Percentage MOE exceeds 50% of estimate,7.913514828571689,43.043775303976176,41.9129074707613,Percentage MOE exceeds 50% of estimate,41.8619244037535,72.12923907194605,16.14267297137792,Retained,2024,2020-2024,ACS five-year,13,47.61570827489481,FALSE,676,78.49872773536896,8,3144,Retained,538,64.89222730241671,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,435,67.5018698578908,7,1337,Retained
13047,"Catoosa County, Georgia",1687,798,71,86,259,5,377,889,482,370,86,121,295,19,189,329,798,0,Pass,1687,0,Pass,47.30290456431535,0.46365914786967416,FALSE,TRUE,FALSE,28.18847466257577,428,1168,17.27347364090977,8.897243107769423,9.956127970139748,10.776942355889723,14.315916584950205,32.45614035087719,33.76581232547592,0.6265664160401002,2.3631623498229324,47.24310776942356,9.006996501821178,30.029430923405577,64.57637820522513,22.200595095720963,Retained,0,18.853371077909173,68.0311411694336,Percentage MOE exceeds 50% of estimate,0,25.09285894083993,80.76000599690451,Percentage MOE exceeds 50% of estimate,0,66.22195267635311,63.248913969429836,Percentage MOE exceeds 50% of estimate,0,2.9897287658630325,229.297431000447,Percentage MOE exceeds 50% of estimate,38.23611126760238,56.25010427124474,11.59082312072546,Retained,2024,2020-2024,ACS five-year,13,47.30290456431535,FALSE,579,81.58396946564885,9,3144,Retained,548,64.23905943827563,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,846,36.76140613313388,4,1337,Retained
13215,"Muscogee County, Georgia",4411,2052,90,230,504,424,804,2359,639,420,80,181,232,144,267,437,2052,0,Pass,4411,0,Pass,46.52006347766947,0.2046783625730994,FALSE,FALSE,FALSE,12.443560887082999,1632,2472,6.726507128337798,4.385964912280701,3.793872894927994,11.208576998050681,8.517097676035124,24.561403508771928,10.126894292485709,20.66276803118908,5.59996491943605,39.1812865497076,10.246504892608838,39.793556349331666,53.24657060600727,8.790671503574334,Retained,0.5920920173527073,8.179837807208695,52.58844956598093,Percentage MOE exceeds 50% of estimate,2.6914793220155566,19.725674674085806,46.1970125298326,Percentage MOE exceeds 50% of estimate,14.43450921628622,34.68829780125763,25.06662361117175,Retained,15.06280311175303,26.262732950625132,16.47667401627151,Retained,28.93478165709876,49.42779144231644,15.898999755344692,Retained,2024,2020-2024,ACS five-year,13,46.52006347766947,FALSE,214,93.20928753180661,10,3144,Retained,581,62.08360548661006,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,115,72.61904761904762,8,420,Retained,88,75.28248587570621,8,354,Retained,1136,15.033657442034405,2,1337,Retained
13077,"Coweta County, Georgia",3760,1744,204,80,74,185,1201,2016,676,527,132,82,87,109,508,428,1744,0,Pass,3760,0,Pass,46.38297872340426,0.3021788990825688,FALSE,TRUE,FALSE,18.37117261568248,1217,2271,11.265301469238393,11.697247706422019,6.692758257036026,4.587155963302752,4.492867920692879,4.2431192660550465,4.820940179927686,10.607798165137615,5.365405160041978,68.86467889908256,20.382166471481447,35.11767725416586,57.64828019264265,14.765798101520696,Retained,5.004489449385993,18.390005963458044,34.785175186681286,Percentage MOE exceeds 50% of estimate,0.09428804260987356,9.080023883995631,59.54604049032166,Percentage MOE exceeds 50% of estimate,0,9.064059445982732,69.07473806056737,Percentage MOE exceeds 50% of estimate,5.242393005095637,15.973203325179593,30.750346794328017,Percentage MOE exceeds 50% of estimate,48.482512427601115,89.24684537056402,17.99395212988531,Retained,2024,2020-2024,ACS five-year,13,46.38297872340426,FALSE,258,91.80979643765903,10,3144,Retained,590,61.49575440888308,7,1531,Retained,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,144,89.26701570680628,9,1337,Retained
