geoid,name,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status
4848756,"Mirando City CDP, Texas",0,0,Pass,2,0,Pass
4848768,"Mission city, Texas",1090,0,Pass,2516,0,Pass
4848772,"Mission Bend CDP, Texas",315,0,Pass,1458,0,Pass
4848804,"Missouri City city, Texas",774,0,Pass,1930,0,Pass
4848852,"Mobeetie city, Texas",0,0,Pass,0,0,Pass
4848858,"Mobile City city, Texas",2,0,Pass,5,0,Pass
4848936,"Monahans city, Texas",106,0,Pass,128,0,Pass
4849032,"Montague CDP, Texas",0,0,Pass,0,0,Pass
4849068,"Mont Belvieu city, Texas",50,0,Pass,108,0,Pass
4849080,"Monte Alto CDP, Texas",0,0,Pass,97,0,Pass
4849128,"Montgomery city, Texas",0,0,Pass,0,0,Pass
4849200,"Moody city, Texas",40,0,Pass,56,0,Pass
4849224,"Moore CDP, Texas",0,0,Pass,0,0,Pass
4849272,"Moore Station city, Texas",8,0,Pass,13,0,Pass
4849300,"Moraida CDP, Texas",0,0,Pass,0,0,Pass
4849314,"Morales-Sanchez CDP, Texas",0,0,Pass,0,0,Pass
4849320,"Moran city, Texas",2,0,Pass,2,0,Pass
4849356,"Morgan city, Texas",17,0,Pass,19,0,Pass
4849359,"Morgan Farm CDP, Texas",0,0,Pass,19,0,Pass
4849380,"Morgan's Point city, Texas",2,0,Pass,7,0,Pass
4849392,"Morgan's Point Resort city, Texas",54,0,Pass,117,0,Pass
4849411,"Morning Glory CDP, Texas",7,0,Pass,35,0,Pass
4849440,"Morse CDP, Texas",1,0,Pass,3,0,Pass
4849464,"Morton city, Texas",81,0,Pass,81,0,Pass
4849512,"Mosheim CDP, Texas",0,0,Pass,11,0,Pass
4849560,"Moulton town, Texas",0,0,Pass,17,0,Pass
4849572,"Mound CDP, Texas",0,0,Pass,0,0,Pass
4849600,"Mountain City city, Texas",0,0,Pass,7,0,Pass
4849692,"Mount Calm city, Texas",0,0,Pass,2,0,Pass
4849728,"Mount Enterprise city, Texas",7,0,Pass,8,0,Pass
4849800,"Mount Pleasant city, Texas",350,0,Pass,563,0,Pass
4849860,"Mount Vernon town, Texas",16,0,Pass,58,0,Pass
4849932,"Muenster city, Texas",10,0,Pass,20,0,Pass
4849968,"Muleshoe city, Texas",0,0,Pass,230,0,Pass
4849992,"Mullin town, Texas",1,0,Pass,5,0,Pass
4850040,"Munday city, Texas",10,0,Pass,25,0,Pass
4850058,"Muniz CDP, Texas",0,0,Pass,92,0,Pass
4850076,"Murchison city, Texas",26,0,Pass,41,0,Pass
4850092,"Murillo CDP, Texas",57,0,Pass,204,0,Pass
4850100,"Murphy city, Texas",122,0,Pass,524,0,Pass
4850184,"Mustang town, Texas",0,0,Pass,0,0,Pass
4850200,"Mustang Ridge city, Texas",0,0,Pass,56,0,Pass
4850220,"Myra CDP, Texas",0,0,Pass,0,0,Pass
4850232,"Myrtle Springs CDP, Texas",0,0,Pass,0,0,Pass
4850256,"Nacogdoches city, Texas",226,0,Pass,430,0,Pass
4850268,"Nada CDP, Texas",0,0,Pass,0,0,Pass
4850316,"Naples city, Texas",43,0,Pass,43,0,Pass
4850322,"Narciso Pena CDP, Texas",0,0,Pass,8,0,Pass
4850352,"Nash city, Texas",0,0,Pass,9,0,Pass
4850376,"Nassau Bay city, Texas",31,0,Pass,129,0,Pass
4850400,"Natalia city, Texas",0,0,Pass,19,0,Pass
4850448,"Navarro town, Texas",0,0,Pass,11,0,Pass
4850472,"Navasota city, Texas",32,0,Pass,108,0,Pass
4850496,"Nazareth city, Texas",0,0,Pass,0,0,Pass
4850544,"Neches CDP, Texas",0,0,Pass,5,0,Pass
4850580,"Nederland city, Texas",95,0,Pass,252,0,Pass
4850628,"Needville city, Texas",11,0,Pass,60,0,Pass
4850724,"Nesbitt town, Texas",0,0,Pass,16,0,Pass
4850742,"Netos CDP, Texas",0,0,Pass,0,0,Pass
4850760,"Nevada city, Texas",30,0,Pass,57,0,Pass
4850772,"Newark city, Texas",16,0,Pass,28,0,Pass
4850796,"New Berlin city, Texas",0,0,Pass,40,0,Pass
4850808,"New Boston city, Texas",38,0,Pass,96,0,Pass
4850820,"New Braunfels city, Texas",966,0,Pass,2027,0,Pass
4850868,"Newcastle city, Texas",56,0,Pass,59,0,Pass
4850876,"New Chapel Hill city, Texas",38,0,Pass,83,0,Pass
4850916,"New Deal town, Texas",24,0,Pass,24,0,Pass
4850920,"New Fairview city, Texas",15,0,Pass,109,0,Pass
4850924,"New Falcon CDP, Texas",0,0,Pass,0,0,Pass
4851012,"New Home city, Texas",5,0,Pass,5,0,Pass
4851036,"New Hope town, Texas",2,0,Pass,3,0,Pass
4851168,"New London city, Texas",6,0,Pass,36,0,Pass
4851336,"New Summerfield city, Texas",8,0,Pass,20,0,Pass
4851372,"Newton city, Texas",41,0,Pass,67,0,Pass
4851384,"New Ulm CDP, Texas",0,0,Pass,0,0,Pass
4851396,"New Waverly city, Texas",29,0,Pass,40,0,Pass
4851444,"Neylandville town, Texas",0,0,Pass,0,0,Pass
4851492,"Niederwald city, Texas",9,0,Pass,59,0,Pass
4851552,"Nina CDP, Texas",0,0,Pass,0,0,Pass
4851588,"Nixon city, Texas",0,0,Pass,73,0,Pass
4851648,"Nocona city, Texas",32,0,Pass,119,0,Pass
4851654,"Nocona Hills CDP, Texas",0,0,Pass,5,0,Pass
4851708,"Nolanville city, Texas",71,0,Pass,117,0,Pass
4851720,"Nome city, Texas",0,0,Pass,0,0,Pass
4851756,"Noonday city, Texas",10,0,Pass,24,0,Pass
4851792,"Nordheim city, Texas",0,0,Pass,14,0,Pass
4851828,"Normandy CDP, Texas",0,0,Pass,0,0,Pass
4851840,"Normangee town, Texas",4,0,Pass,4,0,Pass
4851852,"Normanna CDP, Texas",0,0,Pass,0,0,Pass
4851900,"North Alamo CDP, Texas",0,0,Pass,239,0,Pass
4851984,"North Cleveland city, Texas",0,0,Pass,3,0,Pass
4852068,"North Escobares CDP, Texas",0,0,Pass,0,0,Pass
4852212,"Northlake town, Texas",167,0,Pass,427,0,Pass
4852302,"North Pearsall CDP, Texas",11,0,Pass,29,0,Pass
4852356,"North Richland Hills city, Texas",576,0,Pass,1269,0,Pass
4852404,"North San Pedro CDP, Texas",75,0,Pass,106,0,Pass
4852668,"Novice city, Texas",7,0,Pass,11,0,Pass
4852902,"Oak Grove town, Texas",4,0,Pass,4,0,Pass
4852992,"Oakhurst CDP, Texas",19,0,Pass,28,0,Pass
4853004,"Oak Island CDP, Texas",0,0,Pass,0,0,Pass
4853115,"Oak Leaf city, Texas",4,0,Pass,15,0,Pass
4853130,"Oak Point city, Texas",13,0,Pass,87,0,Pass
4853154,"Oak Ridge town (Cooke County), Texas",34,0,Pass,34,0,Pass
4853160,"Oak Ridge town (Kaufman County), Texas",2,0,Pass,24,0,Pass
4853190,"Oak Ridge North city, Texas",27,0,Pass,87,0,Pass
4853212,"Oak Trail Shores CDP, Texas",49,0,Pass,71,0,Pass
4853217,"Oak Valley town, Texas",0,0,Pass,0,0,Pass
4853232,"Oakwood town, Texas",12,0,Pass,13,0,Pass
4853304,"O'Brien city, Texas",0,0,Pass,1,0,Pass
4853376,"Odem city, Texas",6,0,Pass,26,0,Pass
4853388,"Odessa city, Texas",1359,0,Pass,2327,0,Pass
4853436,"O'Donnell city, Texas",0,0,Pass,13,0,Pass
4853520,"Oglesby city, Texas",3,0,Pass,5,0,Pass
4853556,"Oilton CDP, Texas",3,0,Pass,3,0,Pass
4853616,"Oklaunion CDP, Texas",0,0,Pass,0,0,Pass
4853824,"Old River-Winfree city, Texas",10,0,Pass,79,0,Pass
4853934,"Olivarez CDP, Texas",0,0,Pass,320,0,Pass
4853946,"Olivia Lopez de Gutierrez CDP, Texas",0,0,Pass,73,0,Pass
4853964,"Olmito CDP, Texas",17,0,Pass,27,0,Pass
4853970,"Olmito and Olmito CDP, Texas",0,0,Pass,0,0,Pass
4853988,"Olmos Park city, Texas",4,0,Pass,33,0,Pass
4854000,"Olney city, Texas",0,0,Pass,38,0,Pass
4854012,"Olton city, Texas",0,0,Pass,0,0,Pass
4854024,"Omaha city, Texas",19,0,Pass,47,0,Pass
4854048,"Onalaska city, Texas",0,0,Pass,21,0,Pass
4854075,"Opdyke West town, Texas",15,0,Pass,16,0,Pass
4854132,"Orange city, Texas",253,0,Pass,393,0,Pass
4854168,"Orange Grove city, Texas",0,0,Pass,3,0,Pass
4854186,"Orason CDP, Texas",66,0,Pass,66,0,Pass
4854192,"Orchard city, Texas",0,0,Pass,19,0,Pass
4854216,"Ore City city, Texas",0,0,Pass,7,0,Pass
4854432,"Overton city, Texas",21,0,Pass,61,0,Pass
4854444,"Ovilla city, Texas",105,0,Pass,192,0,Pass
4854509,"Owl Ranch CDP, Texas",0,0,Pass,11,0,Pass
4854528,"Oyster Creek city, Texas",49,0,Pass,107,0,Pass
4854552,"Ozona CDP, Texas",0,0,Pass,34,0,Pass
4854558,"Pablo Pena CDP, Texas",0,0,Pass,0,0,Pass
4854600,"Paducah town, Texas",35,0,Pass,35,0,Pass
4854624,"Paige CDP, Texas",0,0,Pass,31,0,Pass
4854636,"Paint Rock town, Texas",0,0,Pass,0,0,Pass
4854666,"Paisano Park CDP, Texas",0,0,Pass,0,0,Pass
4854684,"Palacios city, Texas",90,0,Pass,90,0,Pass
4854708,"Palestine city, Texas",90,0,Pass,542,0,Pass
4854726,"Palisades village, Texas",0,0,Pass,0,0,Pass
4854744,"Palmer town, Texas",88,0,Pass,130,0,Pass
4854748,"Palmer CDP, Texas",0,0,Pass,0,0,Pass
4854780,"Palmhurst city, Texas",21,0,Pass,98,0,Pass
4854798,"Palm Valley city, Texas",14,0,Pass,100,0,Pass
4854804,"Palmview city, Texas",104,0,Pass,693,0,Pass
4854810,"Palmview South CDP, Texas",42,0,Pass,106,0,Pass
4854846,"Palo Blanco CDP, Texas",0,0,Pass,0,0,Pass
4854868,"Paloma Creek CDP, Texas",0,0,Pass,22,0,Pass
4854872,"Paloma Creek South CDP, Texas",0,0,Pass,423,0,Pass
4854876,"Palo Pinto CDP, Texas",0,0,Pass,0,0,Pass
4854912,"Pampa city, Texas",129,0,Pass,220,0,Pass
4854960,"Panhandle town, Texas",0,0,Pass,5,0,Pass
4855008,"Panorama Village city, Texas",61,0,Pass,81,0,Pass
4855020,"Pantego town, Texas",0,0,Pass,20,0,Pass
4855056,"Paradise city, Texas",0,0,Pass,0,0,Pass
4855080,"Paris city, Texas",197,0,Pass,545,0,Pass
4855152,"Parker city, Texas",0,0,Pass,514,0,Pass
4856000,"Pasadena city, Texas",1243,0,Pass,4596,0,Pass
4856108,"Pattison city, Texas",13,0,Pass,53,0,Pass
4856156,"Patton Village city, Texas",20,0,Pass,24,0,Pass
4856252,"Pawnee CDP, Texas",0,0,Pass,0,0,Pass
4856276,"Payne Springs town, Texas",0,0,Pass,15,0,Pass
4856348,"Pearland city, Texas",498,0,Pass,3247,0,Pass
4856384,"Pearsall city, Texas",171,0,Pass,280,0,Pass
4856432,"Peaster town, Texas",0,0,Pass,0,0,Pass
4856462,"Pecan Acres CDP, Texas",22,0,Pass,105,0,Pass
4856468,"Pecan Gap city, Texas",0,0,Pass,7,0,Pass
4856482,"Pecan Grove CDP, Texas",180,0,Pass,812,0,Pass
4856485,"Pecan Hill city, Texas",0,0,Pass,20,0,Pass
4856498,"Pecan Plantation CDP, Texas",0,0,Pass,163,0,Pass
4856640,"Pelican Bay city, Texas",52,0,Pass,68,0,Pass
4856644,"Pena CDP, Texas",0,0,Pass,0,0,Pass
4856660,"Pendleton CDP, Texas",16,0,Pass,16,0,Pass
4856672,"Penelope town, Texas",7,0,Pass,22,0,Pass
4856696,"Penitas city, Texas",0,0,Pass,158,0,Pass
4856804,"Perezville CDP, Texas",136,0,Pass,156,0,Pass
4856864,"Perrin CDP, Texas",0,0,Pass,0,0,Pass
4856912,"Perryton city, Texas",13,0,Pass,55,0,Pass
4856996,"Petersburg city, Texas",0,0,Pass,0,0,Pass
4857044,"Petrolia city, Texas",11,0,Pass,11,0,Pass
4857056,"Petronila city, Texas",0,0,Pass,0,0,Pass
4857116,"Pettus CDP, Texas",0,0,Pass,17,0,Pass
4857128,"Petty CDP, Texas",0,0,Pass,0,0,Pass
4857176,"Pflugerville city, Texas",364,0,Pass,1457,0,Pass
4857200,"Pharr city, Texas",1332,0,Pass,3055,0,Pass
4857476,"Pilot Point city, Texas",0,0,Pass,0,0,Pass
4857494,"Pinebrook CDP, Texas",0,0,Pass,0,0,Pass
4857524,"Pine Forest city, Texas",8,0,Pass,23,0,Pass
4857566,"Pine Harbor CDP, Texas",12,0,Pass,12,0,Pass
4857596,"Pinehurst CDP, Texas",39,0,Pass,219,0,Pass
4857608,"Pinehurst city, Texas",0,0,Pass,57,0,Pass
4857615,"Pine Island town, Texas",49,0,Pass,120,0,Pass
4857644,"Pineland city, Texas",10,0,Pass,17,0,Pass
4857752,"Pinewood Estates CDP, Texas",66,0,Pass,66,0,Pass
4857800,"Piney Point Village city, Texas",0,0,Pass,15,0,Pass
4857908,"Pittsburg city, Texas",24,0,Pass,33,0,Pass
4857932,"Placedo CDP, Texas",0,0,Pass,1,0,Pass
4857968,"Plains town, Texas",33,0,Pass,33,0,Pass
4857980,"Plainview city, Texas",335,0,Pass,475,0,Pass
4858016,"Plano city, Texas",1088,0,Pass,4551,0,Pass
4858040,"Plantersville city, Texas",0,0,Pass,7,0,Pass
4858088,"Pleak village, Texas",4,0,Pass,99,0,Pass
4858232,"Pleasant Hill CDP, Texas",0,0,Pass,0,0,Pass
4858280,"Pleasanton city, Texas",109,0,Pass,184,0,Pass
4858400,"Pleasant Valley town, Texas",5,0,Pass,10,0,Pass
4858436,"Plum CDP, Texas",0,0,Pass,0,0,Pass
4858448,"Plum Grove city, Texas",11,0,Pass,11,0,Pass
4858502,"Poetry town, Texas",0,0,Pass,13,0,Pass
4858532,"Point city, Texas",3,0,Pass,3,0,Pass
4858556,"Point Blank city, Texas",0,0,Pass,6,0,Pass
4858568,"Point Comfort city, Texas",0,0,Pass,24,0,Pass
4858586,"Point Venture village, Texas",7,0,Pass,7,0,Pass
4858664,"Ponder town, Texas",28,0,Pass,92,0,Pass
4858808,"Port Aransas city, Texas",0,0,Pass,0,0,Pass
4858820,"Port Arthur city, Texas",770,0,Pass,1549,0,Pass
4858850,"Porter Heights CDP, Texas",4,0,Pass,8,0,Pass
4858892,"Port Isabel city, Texas",35,0,Pass,86,0,Pass
4858904,"Portland city, Texas",193,0,Pass,323,0,Pass
4858916,"Port Lavaca city, Texas",193,0,Pass,416,0,Pass
4858928,"Port Mansfield CDP, Texas",0,0,Pass,0,0,Pass
4858940,"Port Neches city, Texas",0,0,Pass,25,0,Pass
4858952,"Port O'Connor CDP, Texas",0,0,Pass,0,0,Pass
4859012,"Post city, Texas",0,0,Pass,0,0,Pass
4859065,"Post Oak Bend city, Texas",7,0,Pass,33,0,Pass
4859084,"Poteet city, Texas",68,0,Pass,94,0,Pass
4859096,"Poth town, Texas",0,0,Pass,12,0,Pass
4859108,"Potosi CDP, Texas",0,0,Pass,71,0,Pass
4859132,"Pottsboro town, Texas",16,0,Pass,53,0,Pass
4859156,"Powderly CDP, Texas",0,0,Pass,28,0,Pass
4859168,"Powell town, Texas",0,0,Pass,4,0,Pass
4859192,"Poynor town, Texas",5,0,Pass,5,0,Pass
4859210,"Prado Verde CDP, Texas",0,0,Pass,0,0,Pass
4859216,"Praesel CDP, Texas",0,0,Pass,0,0,Pass
4859336,"Prairie View city, Texas",70,0,Pass,78,0,Pass
4859384,"Premont city, Texas",29,0,Pass,59,0,Pass
4859396,"Presidio city, Texas",0,0,Pass,231,0,Pass
4859420,"Preston CDP, Texas",0,0,Pass,0,0,Pass
4859528,"Priddy CDP, Texas",0,0,Pass,0,0,Pass
4859540,"Primera town, Texas",66,0,Pass,370,0,Pass
4859576,"Princeton city, Texas",118,0,Pass,719,0,Pass
4859612,"Proctor CDP, Texas",0,0,Pass,0,0,Pass
4859636,"Progreso city, Texas",20,0,Pass,195,0,Pass
4859642,"Progreso Lakes city, Texas",0,0,Pass,4,0,Pass
4859696,"Prosper town, Texas",88,0,Pass,814,0,Pass
4859748,"Providence Village town, Texas",0,0,Pass,103,0,Pass
4859794,"Pueblo East CDP, Texas",0,0,Pass,0,0,Pass
4859798,"Pueblo Nuevo CDP, Texas",0,0,Pass,8,0,Pass
4859984,"Putnam town, Texas",0,0,Pass,0,0,Pass
4859996,"Pyote town, Texas",0,0,Pass,0,0,Pass
4860020,"Quail CDP, Texas",0,0,Pass,0,0,Pass
4860026,"Quail Creek CDP, Texas",26,0,Pass,78,0,Pass
4860044,"Quanah city, Texas",24,0,Pass,67,0,Pass
4860080,"Queen City city, Texas",22,0,Pass,25,0,Pass
4860092,"Quemado CDP, Texas",0,0,Pass,0,0,Pass
4860098,"Quesada CDP, Texas",0,0,Pass,0,0,Pass
4860140,"Quinlan city, Texas",17,0,Pass,30,0,Pass
4860164,"Quintana town, Texas",0,0,Pass,1,0,Pass
4860176,"Quitaque city, Texas",3,0,Pass,13,0,Pass
4860188,"Quitman city, Texas",18,0,Pass,33,0,Pass
4860278,"Radar Base CDP, Texas",0,0,Pass,0,0,Pass
4860290,"Rafael Pena CDP, Texas",0,0,Pass,0,0,Pass
4860356,"Ralls city, Texas",53,0,Pass,72,0,Pass
4860380,"Ramireno CDP, Texas",0,0,Pass,0,0,Pass
4860408,"Ramirez-Perez CDP, Texas",0,0,Pass,0,0,Pass
4860422,"Ramos CDP, Texas",0,0,Pass,0,0,Pass
4860458,"Ranchette Estates CDP, Texas",0,0,Pass,0,0,Pass
4860478,"Ranchitos del Norte CDP, Texas",0,0,Pass,0,0,Pass
4860480,"Ranchitos East CDP, Texas",0,0,Pass,59,0,Pass
4860482,"Ranchitos Las Lomas CDP, Texas",0,0,Pass,0,0,Pass
4860518,"Rancho Alegre CDP, Texas",0,0,Pass,278,0,Pass
4860529,"Rancho Banquete CDP, Texas",9,0,Pass,9,0,Pass
4860534,"Rancho Chico CDP, Texas",0,0,Pass,69,0,Pass
4860539,"Ranchos Penitas West CDP, Texas",0,0,Pass,60,0,Pass
4860544,"Rancho Viejo town, Texas",10,0,Pass,16,0,Pass
4860554,"Rancho Viejo CDP, Texas",0,0,Pass,0,0,Pass
4860608,"Randolph AFB CDP, Texas",0,0,Pass,2,0,Pass
4860632,"Ranger city, Texas",38,0,Pass,40,0,Pass
4860644,"Rangerville village, Texas",0,0,Pass,0,0,Pass
4860668,"Rankin city, Texas",0,0,Pass,23,0,Pass
4860672,"Ransom Canyon town, Texas",0,0,Pass,0,0,Pass
4860686,"Ratamosa CDP, Texas",0,0,Pass,75,0,Pass
4860752,"Ravenna city, Texas",0,0,Pass,6,0,Pass
4860836,"Raymondville city, Texas",61,0,Pass,281,0,Pass
4860932,"Realitos CDP, Texas",0,0,Pass,0,0,Pass
4861040,"Redfield CDP, Texas",0,0,Pass,0,0,Pass
4861076,"Redford CDP, Texas",0,0,Pass,0,0,Pass
4861124,"Redland CDP, Texas",0,0,Pass,0,0,Pass
4861172,"Red Lick city, Texas",2,0,Pass,7,0,Pass
4861196,"Red Oak city, Texas",59,0,Pass,311,0,Pass
4861280,"Red Rock CDP, Texas",0,0,Pass,0,0,Pass
4861340,"Redwater city, Texas",0,0,Pass,4,0,Pass
4861352,"Redwood CDP, Texas",54,0,Pass,54,0,Pass
4861436,"Refugio town, Texas",29,0,Pass,50,0,Pass
4861454,"Regino Ramirez CDP, Texas",0,0,Pass,0,0,Pass
4861466,"Reid Hope King CDP, Texas",0,0,Pass,49,0,Pass
4861508,"Reklaw city, Texas",0,0,Pass,0,0,Pass
4861532,"Relampago CDP, Texas",21,0,Pass,21,0,Pass
4861568,"Rendon CDP, Texas",90,0,Pass,389,0,Pass
4861592,"Reno city (Lamar County), Texas",0,0,Pass,56,0,Pass
4861604,"Reno city (Parker and Tarrant Counties), Texas",28,0,Pass,48,0,Pass
4861616,"Retreat town, Texas",8,0,Pass,54,0,Pass
4861700,"Rhome city, Texas",11,0,Pass,75,0,Pass
4861724,"Ricardo CDP, Texas",52,0,Pass,105,0,Pass
4861736,"Rice city, Texas",34,0,Pass,44,0,Pass
4861766,"Rice Tracts CDP, Texas",0,0,Pass,11,0,Pass
4861784,"Richards CDP, Texas",0,0,Pass,0,0,Pass
4861796,"Richardson city, Texas",397,0,Pass,1646,0,Pass
4861820,"Richland town, Texas",12,0,Pass,14,0,Pass
4861844,"Richland Hills city, Texas",9,0,Pass,610,0,Pass
4861880,"Richland Springs town, Texas",4,0,Pass,9,0,Pass
4861892,"Richmond city, Texas",63,0,Pass,164,0,Pass
4861904,"Richwood city, Texas",122,0,Pass,165,0,Pass
4862108,"Riesel city, Texas",14,0,Pass,23,0,Pass
4862132,"Ringgold CDP, Texas",0,0,Pass,7,0,Pass
4862138,"Rio Bravo city, Texas",78,0,Pass,371,0,Pass
4862168,"Rio Grande City city, Texas",115,0,Pass,389,0,Pass
4862180,"Rio Hondo city, Texas",16,0,Pass,84,0,Pass
4862240,"Rio Vista city, Texas",16,0,Pass,23,0,Pass
4862252,"Rising Star town, Texas",3,0,Pass,7,0,Pass
4862318,"Rivereno CDP, Texas",0,0,Pass,0,0,Pass
4862384,"River Oaks city, Texas",263,0,Pass,407,0,Pass
4862408,"Riverside city, Texas",3,0,Pass,3,0,Pass
4862468,"Riviera CDP, Texas",8,0,Pass,9,0,Pass
4862486,"Road Runner town, Texas",28,0,Pass,38,0,Pass
4862504,"Roanoke city, Texas",0,0,Pass,208,0,Pass
4862528,"Roaring Springs town, Texas",0,0,Pass,5,0,Pass
4862564,"Robert Lee city, Texas",0,0,Pass,4,0,Pass
4862588,"Robinson city, Texas",108,0,Pass,224,0,Pass
4862600,"Robstown city, Texas",225,0,Pass,410,0,Pass
4862612,"Roby city, Texas",10,0,Pass,10,0,Pass
4862624,"Rochelle CDP, Texas",3,0,Pass,3,0,Pass
4862636,"Rochester town, Texas",2,0,Pass,2,0,Pass
4862672,"Rockdale city, Texas",0,0,Pass,0,0,Pass
4862732,"Rock Island CDP, Texas",0,0,Pass,0,0,Pass
4862804,"Rockport city, Texas",0,0,Pass,65,0,Pass
4862816,"Rocksprings town, Texas",0,0,Pass,0,0,Pass
4862828,"Rockwall city, Texas",763,0,Pass,1662,0,Pass
4862834,"Rockwell Place CDP, Texas",0,0,Pass,0,0,Pass
4862870,"Rocky Mound town, Texas",0,0,Pass,0,0,Pass
4862924,"Rogers town, Texas",0,0,Pass,14,0,Pass
4863008,"Rollingwood city, Texas",0,0,Pass,9,0,Pass
4863020,"Roma city, Texas",223,0,Pass,720,0,Pass
4863044,"Roman Forest city, Texas",7,0,Pass,28,0,Pass
4863140,"Ropesville city, Texas",0,0,Pass,23,0,Pass
4863164,"Rosanky CDP, Texas",0,0,Pass,66,0,Pass
4863176,"Roscoe city, Texas",0,0,Pass,4,0,Pass
4863188,"Rosebud city, Texas",0,0,Pass,10,0,Pass
4863200,"Rose City city, Texas",4,0,Pass,4,0,Pass
4863272,"Rose Hill Acres city, Texas",0,0,Pass,4,0,Pass
4863284,"Rosenberg city, Texas",430,0,Pass,1865,0,Pass
4863332,"Rosharon CDP, Texas",13,0,Pass,77,0,Pass
4863350,"Rosita CDP, Texas",38,0,Pass,51,0,Pass
4863380,"Ross city, Texas",0,0,Pass,6,0,Pass
4863404,"Rosser village, Texas",4,0,Pass,16,0,Pass
4863464,"Rotan city, Texas",17,0,Pass,32,0,Pass
4863476,"Round Mountain town, Texas",0,0,Pass,4,0,Pass
4863500,"Round Rock city, Texas",1002,0,Pass,2603,0,Pass
4863524,"Round Top town, Texas",0,0,Pass,0,0,Pass
4863560,"Rowena CDP, Texas",0,0,Pass,0,0,Pass
4863572,"Rowlett city, Texas",646,0,Pass,1864,0,Pass
4863584,"Roxton city, Texas",16,0,Pass,33,0,Pass
4863668,"Royse City city, Texas",237,0,Pass,526,0,Pass
4863752,"Rule town, Texas",52,0,Pass,55,0,Pass
4863782,"Runaway Bay city, Texas",0,0,Pass,19,0,Pass
4863788,"Runge town, Texas",17,0,Pass,46,0,Pass
4863848,"Rusk city, Texas",7,0,Pass,66,0,Pass
4864004,"Sabinal city, Texas",19,0,Pass,39,0,Pass
4864064,"Sachse city, Texas",102,0,Pass,904,0,Pass
4864088,"Sadler city, Texas",3,0,Pass,3,0,Pass
4864112,"Saginaw city, Texas",184,0,Pass,1029,0,Pass
4864172,"St. Hedwig town, Texas",46,0,Pass,156,0,Pass
4864184,"St. Jo city, Texas",29,0,Pass,34,0,Pass
4864220,"St. Paul town, Texas",10,0,Pass,18,0,Pass
4864244,"St. Paul CDP, Texas",0,0,Pass,0,0,Pass
4864268,"Salado village, Texas",0,0,Pass,16,0,Pass
4864307,"Salida del Sol Estates CDP, Texas",14,0,Pass,409,0,Pass
4864316,"Salineño CDP, Texas",0,0,Pass,0,0,Pass
4864322,"Salineño North CDP, Texas",0,0,Pass,0,0,Pass
4864442,"Sammy Martinez CDP, Texas",0,0,Pass,0,0,Pass
4864448,"Samnorwood CDP, Texas",0,0,Pass,0,0,Pass
4864460,"Sam Rayburn CDP, Texas",0,0,Pass,37,0,Pass
4864472,"San Angelo city, Texas",580,0,Pass,1401,0,Pass
4865000,"San Antonio city, Texas",11946,0,Pass,40889,0,Pass
4865024,"San Augustine city, Texas",0,0,Pass,9,0,Pass
4865036,"San Benito city, Texas",311,0,Pass,750,0,Pass
4865048,"San Carlos CDP, Texas",6,0,Pass,266,0,Pass
4865049,"San Carlos I CDP, Texas",0,0,Pass,0,0,Pass
4865050,"San Carlos II CDP, Texas",0,0,Pass,9,0,Pass
4865066,"Sanctuary town, Texas",0,0,Pass,6,0,Pass
4865084,"Sanderson CDP, Texas",13,0,Pass,13,0,Pass
4865168,"Sandia CDP, Texas",0,0,Pass,0,0,Pass
4865180,"San Diego city, Texas",7,0,Pass,53,0,Pass
4865210,"Sandoval CDP, Texas",0,0,Pass,0,0,Pass
4865240,"Sand Springs CDP, Texas",0,0,Pass,0,0,Pass
4865342,"Sandy Hollow-Escondidas CDP, Texas",0,0,Pass,0,0,Pass
4865344,"Sandy Oaks city, Texas",70,0,Pass,345,0,Pass
4865345,"Sandy Point city, Texas",0,0,Pass,3,0,Pass
4865360,"San Elizario city, Texas",402,0,Pass,863,0,Pass
4865372,"San Felipe town, Texas",89,0,Pass,130,0,Pass
4865378,"San Fernando CDP, Texas",0,0,Pass,0,0,Pass
4865384,"Sanford town, Texas",14,0,Pass,14,0,Pass
4865408,"Sanger city, Texas",0,0,Pass,34,0,Pass
4865432,"San Isidro CDP, Texas",10,0,Pass,10,0,Pass
4865516,"San Juan city, Texas",527,0,Pass,1454,0,Pass
4865532,"San Juan CDP, Texas",0,0,Pass,0,0,Pass
4865552,"San Leanna village, Texas",0,0,Pass,33,0,Pass
4865564,"San Leon CDP, Texas",30,0,Pass,47,0,Pass
4865600,"San Marcos city, Texas",118,0,Pass,670,0,Pass
4865612,"San Patricio city, Texas",0,0,Pass,7,0,Pass
4865620,"San Pedro CDP, Texas",26,0,Pass,46,0,Pass
4865636,"San Perlita city, Texas",27,0,Pass,47,0,Pass
4865648,"San Saba city, Texas",32,0,Pass,36,0,Pass
4865660,"Sansom Park city, Texas",17,0,Pass,147,0,Pass
4865672,"Santa Anna town, Texas",10,0,Pass,31,0,Pass
4865678,"Santa Anna CDP, Texas",0,0,Pass,0,0,Pass
4865690,"Santa Clara city, Texas",5,0,Pass,25,0,Pass
4865708,"Santa Cruz CDP, Texas",0,0,Pass,0,0,Pass
4865726,"Santa Fe city, Texas",119,0,Pass,420,0,Pass
4865744,"Santa Maria CDP, Texas",0,0,Pass,25,0,Pass
