geoid,name,state_fips,acs_period,metric,value,national_rank,national_percentile,national_decile,eligible_n,exclusion_reason
22065,"Madison Parish, Louisiana",22,2020-2024,five_plus_years,60.89108910891089,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22067,"Morehouse Parish, Louisiana",22,2020-2024,five_plus_years,21.902017291066283,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22069,"Natchitoches Parish, Louisiana",22,2020-2024,five_plus_years,70.53140096618358,122,90.91249065071055,10,1337,Retained
22071,"Orleans Parish, Louisiana",22,2020-2024,five_plus_years,41.97572488199595,1051,21.428571428571427,3,1337,Retained
22073,"Ouachita Parish, Louisiana",22,2020-2024,five_plus_years,36.734693877551024,1197,10.50860134629768,2,1337,Retained
22075,"Plaquemines Parish, Louisiana",22,2020-2024,five_plus_years,44.086021505376344,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22077,"Pointe Coupee Parish, Louisiana",22,2020-2024,five_plus_years,30.714285714285715,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22079,"Rapides Parish, Louisiana",22,2020-2024,five_plus_years,36.29160063391442,1208,9.68586387434555,1,1337,Retained
22081,"Red River Parish, Louisiana",22,2020-2024,five_plus_years,31.775700934579437,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22083,"Richland Parish, Louisiana",22,2020-2024,five_plus_years,39.856801909307876,1122,16.11817501869858,2,1337,Retained
22085,"Sabine Parish, Louisiana",22,2020-2024,five_plus_years,41.113490364025694,1082,19.10994764397906,2,1337,Retained
22087,"St. Bernard Parish, Louisiana",22,2020-2024,five_plus_years,41.63090128755365,1062,20.605833956619296,3,1337,Retained
22089,"St. Charles Parish, Louisiana",22,2020-2024,five_plus_years,49.28131416837782,763,42.969334330590875,5,1337,Retained
22091,"St. Helena Parish, Louisiana",22,2020-2024,five_plus_years,5.202312138728324,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22093,"St. James Parish, Louisiana",22,2020-2024,five_plus_years,74.74747474747475,71,94.72700074794315,10,1337,Retained
22095,"St. John the Baptist Parish, Louisiana",22,2020-2024,five_plus_years,44.40677966101695,973,27.26252804786836,3,1337,Retained
22097,"St. Landry Parish, Louisiana",22,2020-2024,five_plus_years,40.60606060606061,1106,17.31488406881077,2,1337,Retained
22099,"St. Martin Parish, Louisiana",22,2020-2024,five_plus_years,49.791666666666664,740,44.68960359012715,5,1337,Retained
22101,"St. Mary Parish, Louisiana",22,2020-2024,five_plus_years,52.82457879088206,588,56.05833956619297,6,1337,Retained
22103,"St. Tammany Parish, Louisiana",22,2020-2024,five_plus_years,44.42595673876872,971,27.412116679132385,3,1337,Retained
22105,"Tangipahoa Parish, Louisiana",22,2020-2024,five_plus_years,40.362811791383216,1111,16.94091249065071,2,1337,Retained
22107,"Tensas Parish, Louisiana",22,2020-2024,five_plus_years,97.97979797979798,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
22109,"Terrebonne Parish, Louisiana",22,2020-2024,five_plus_years,52.033768227168075,640,52.169035153328345,6,1337,Retained
22111,"Union Parish, Louisiana",22,2020-2024,five_plus_years,21.01694915254237,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
22113,"Vermilion Parish, Louisiana",22,2020-2024,five_plus_years,55.09915014164306,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22115,"Vernon Parish, Louisiana",22,2020-2024,five_plus_years,64,234,82.5355272999252,9,1337,Retained
22117,"Washington Parish, Louisiana",22,2020-2024,five_plus_years,52.45283018867924,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22119,"Webster Parish, Louisiana",22,2020-2024,five_plus_years,27.339449541284406,1307,2.281226626776365,1,1337,Retained
22121,"West Baton Rouge Parish, Louisiana",22,2020-2024,five_plus_years,16.831683168316832,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22123,"West Carroll Parish, Louisiana",22,2020-2024,five_plus_years,38.793103448275865,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22125,"West Feliciana Parish, Louisiana",22,2020-2024,five_plus_years,73.68421052631578,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
22127,"Winn Parish, Louisiana",22,2020-2024,five_plus_years,76.11940298507463,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
23001,"Androscoggin County, Maine",23,2020-2024,five_plus_years,44.166666666666664,978,26.851159311892296,3,1337,Retained
23003,"Aroostook County, Maine",23,2020-2024,five_plus_years,54.27251732101617,524,60.84517576664174,7,1337,Retained
23005,"Cumberland County, Maine",23,2020-2024,five_plus_years,57.10306406685237,428,68.02543006731489,7,1337,Retained
23007,"Franklin County, Maine",23,2020-2024,five_plus_years,19.387755102040817,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
23009,"Hancock County, Maine",23,2020-2024,five_plus_years,22.93577981651376,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
23011,"Kennebec County, Maine",23,2020-2024,five_plus_years,57.10659898477157,427,68.10022438294689,7,1337,Retained
23013,"Knox County, Maine",23,2020-2024,five_plus_years,34.57943925233645,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
23015,"Lincoln County, Maine",23,2020-2024,five_plus_years,68.0672268907563,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
23017,"Oxford County, Maine",23,2020-2024,five_plus_years,48.1586402266289,817,38.93044128646223,4,1337,Retained
23019,"Penobscot County, Maine",23,2020-2024,five_plus_years,33.724340175953074,1241,7.217651458489155,1,1337,Retained
23021,"Piscataquis County, Maine",23,2020-2024,five_plus_years,40,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
23023,"Sagadahoc County, Maine",23,2020-2024,five_plus_years,36.97478991596639,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
23025,"Somerset County, Maine",23,2020-2024,five_plus_years,53.333333333333336,568,57.55422587883321,6,1337,Retained
23027,"Waldo County, Maine",23,2020-2024,five_plus_years,47.023809523809526,854,36.16305160807779,4,1337,Retained
23029,"Washington County, Maine",23,2020-2024,five_plus_years,32.863849765258216,1257,6.020942408376963,1,1337,Retained
23031,"York County, Maine",23,2020-2024,five_plus_years,38.80926130099228,1147,14.24831712789828,2,1337,Retained
24001,"Allegany County, Maryland",24,2020-2024,five_plus_years,61.08108108108108,320,76.10321615557217,8,1337,Retained
24003,"Anne Arundel County, Maryland",24,2020-2024,five_plus_years,36.90642458100559,1193,10.807778608825728,2,1337,Retained
24005,"Baltimore County, Maryland",24,2020-2024,five_plus_years,48.74104874104874,786,41.2490650710546,5,1337,Retained
24009,"Calvert County, Maryland",24,2020-2024,five_plus_years,50.25125628140703,712,46.78384442782349,5,1337,Retained
24011,"Caroline County, Maryland",24,2020-2024,five_plus_years,46.779661016949156,862,35.56469708302169,4,1337,Retained
24013,"Carroll County, Maryland",24,2020-2024,five_plus_years,50.79365079365079,679,49.25205684367988,5,1337,Retained
24015,"Cecil County, Maryland",24,2020-2024,five_plus_years,41.05351170568562,1087,18.735976065819,2,1337,Retained
24017,"Charles County, Maryland",24,2020-2024,five_plus_years,45.133292002479855,942,29.581151832460733,3,1337,Retained
24019,"Dorchester County, Maryland",24,2020-2024,five_plus_years,58.51063829787234,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
24021,"Frederick County, Maryland",24,2020-2024,five_plus_years,42.43654822335025,1034,22.700074794315633,3,1337,Retained
24023,"Garrett County, Maryland",24,2020-2024,five_plus_years,78.14207650273224,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
24025,"Harford County, Maryland",24,2020-2024,five_plus_years,38.68354430379747,1151,13.949139865370231,2,1337,Retained
24027,"Howard County, Maryland",24,2020-2024,five_plus_years,51.13221329437546,670,49.92520568436799,5,1337,Retained
24029,"Kent County, Maryland",24,2020-2024,five_plus_years,97.5,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
24031,"Montgomery County, Maryland",24,2020-2024,five_plus_years,47.450794403604455,840,37.21017202692595,4,1337,Retained
24033,"Prince George's County, Maryland",24,2020-2024,five_plus_years,47.36901408450704,842,37.06058339566193,4,1337,Retained
24035,"Queen Anne's County, Maryland",24,2020-2024,five_plus_years,68.18181818181817,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
24037,"St. Mary's County, Maryland",24,2020-2024,five_plus_years,40.121580547112465,1117,16.49214659685864,2,1337,Retained
24039,"Somerset County, Maryland",24,2020-2024,five_plus_years,72.55813953488372,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
24041,"Talbot County, Maryland",24,2020-2024,five_plus_years,8.035714285714286,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
24043,"Washington County, Maryland",24,2020-2024,five_plus_years,50.59476605868358,696,47.98055347793568,5,1337,Retained
24045,"Wicomico County, Maryland",24,2020-2024,five_plus_years,57.55258126195029,417,68.84816753926701,7,1337,Retained
24047,"Worcester County, Maryland",24,2020-2024,five_plus_years,62.75303643724697,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
24510,"Baltimore city, Maryland",24,2020-2024,five_plus_years,56.67464114832536,448,66.52954375467465,7,1337,Retained
25001,"Barnstable County, Massachusetts",25,2020-2024,five_plus_years,60.792492179353495,331,75.28047868362005,8,1337,Retained
25003,"Berkshire County, Massachusetts",25,2020-2024,five_plus_years,39.03846153846154,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
25005,"Bristol County, Massachusetts",25,2020-2024,five_plus_years,44.93705528188287,957,28.459237097980555,3,1337,Retained
25007,"Dukes County, Massachusetts",25,2020-2024,five_plus_years,0,NA,NA,NA,1337,Unavailable MOE or zero percentage
25009,"Essex County, Massachusetts",25,2020-2024,five_plus_years,60.30980192991366,339,74.68212415856395,8,1337,Retained
25011,"Franklin County, Massachusetts",25,2020-2024,five_plus_years,48.31460674157304,804,39.90276738967838,4,1337,Retained
25013,"Hampden County, Massachusetts",25,2020-2024,five_plus_years,45.5020920502092,926,30.777860882572924,4,1337,Retained
25015,"Hampshire County, Massachusetts",25,2020-2024,five_plus_years,60.129310344827594,343,74.3829468960359,8,1337,Retained
25017,"Middlesex County, Massachusetts",25,2020-2024,five_plus_years,49.285336156696665,762,43.04412864622289,5,1337,Retained
25019,"Nantucket County, Massachusetts",25,2020-2024,five_plus_years,57.35294117647059,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
25021,"Norfolk County, Massachusetts",25,2020-2024,five_plus_years,64.10094637223975,231,82.75991024682124,9,1337,Retained
25023,"Plymouth County, Massachusetts",25,2020-2024,five_plus_years,50.617283950617285,694,48.1301421091997,5,1337,Retained
25025,"Suffolk County, Massachusetts",25,2020-2024,five_plus_years,39.371980676328505,1128,15.669409124906506,2,1337,Retained
25027,"Worcester County, Massachusetts",25,2020-2024,five_plus_years,47.031206848936755,853,36.2378459237098,4,1337,Retained
26001,"Alcona County, Michigan",26,2020-2024,five_plus_years,42.857142857142854,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26003,"Alger County, Michigan",26,2020-2024,five_plus_years,79.62962962962963,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26005,"Allegan County, Michigan",26,2020-2024,five_plus_years,53.46320346320347,561,58.07778608825729,6,1337,Retained
26007,"Alpena County, Michigan",26,2020-2024,five_plus_years,62.06896551724138,284,78.79581151832461,8,1337,Retained
26009,"Antrim County, Michigan",26,2020-2024,five_plus_years,18.367346938775512,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26011,"Arenac County, Michigan",26,2020-2024,five_plus_years,57.85123966942148,407,69.59611069558713,7,1337,Retained
26013,"Baraga County, Michigan",26,2020-2024,five_plus_years,67.6923076923077,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26015,"Barry County, Michigan",26,2020-2024,five_plus_years,58.60058309037901,381,71.54076290201945,8,1337,Retained
26017,"Bay County, Michigan",26,2020-2024,five_plus_years,53.66492146596858,553,58.676140613313386,6,1337,Retained
26019,"Benzie County, Michigan",26,2020-2024,five_plus_years,55.55555555555556,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26021,"Berrien County, Michigan",26,2020-2024,five_plus_years,35.96311475409836,1213,9.31189229618549,1,1337,Retained
26023,"Branch County, Michigan",26,2020-2024,five_plus_years,51.324503311258276,662,50.52356020942408,6,1337,Retained
26025,"Calhoun County, Michigan",26,2020-2024,five_plus_years,33.54898336414048,1246,6.843679880329095,1,1337,Retained
26027,"Cass County, Michigan",26,2020-2024,five_plus_years,37.34939759036144,1179,11.854899027673897,2,1337,Retained
26029,"Charlevoix County, Michigan",26,2020-2024,five_plus_years,48.18181818181818,813,39.229618548990274,4,1337,Retained
26031,"Cheboygan County, Michigan",26,2020-2024,five_plus_years,31.794871794871792,1276,4.599850411368736,1,1337,Retained
26033,"Chippewa County, Michigan",26,2020-2024,five_plus_years,62.7906976744186,267,80.06731488406881,9,1337,Retained
26035,"Clare County, Michigan",26,2020-2024,five_plus_years,64.16938110749186,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26037,"Clinton County, Michigan",26,2020-2024,five_plus_years,51.8840579710145,645,51.795063575168285,6,1337,Retained
26039,"Crawford County, Michigan",26,2020-2024,five_plus_years,69.62025316455697,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26041,"Delta County, Michigan",26,2020-2024,five_plus_years,38.53211009174312,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26043,"Dickinson County, Michigan",26,2020-2024,five_plus_years,39.02439024390244,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26045,"Eaton County, Michigan",26,2020-2024,five_plus_years,49.83388704318937,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26047,"Emmet County, Michigan",26,2020-2024,five_plus_years,35.483870967741936,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26049,"Genesee County, Michigan",26,2020-2024,five_plus_years,36.78861788617886,1196,10.583395661929693,2,1337,Retained
26051,"Gladwin County, Michigan",26,2020-2024,five_plus_years,40,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26053,"Gogebic County, Michigan",26,2020-2024,five_plus_years,85.71428571428571,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26055,"Grand Traverse County, Michigan",26,2020-2024,five_plus_years,29.31596091205212,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26057,"Gratiot County, Michigan",26,2020-2024,five_plus_years,82.58064516129032,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26059,"Hillsdale County, Michigan",26,2020-2024,five_plus_years,40.44665012406948,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26061,"Houghton County, Michigan",26,2020-2024,five_plus_years,35.82089552238806,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26063,"Huron County, Michigan",26,2020-2024,five_plus_years,34.84848484848485,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26065,"Ingham County, Michigan",26,2020-2024,five_plus_years,38.42239185750636,1160,13.275991024682124,2,1337,Retained
26067,"Ionia County, Michigan",26,2020-2024,five_plus_years,68.47826086956522,152,88.66866118175018,9,1337,Retained
26069,"Iosco County, Michigan",26,2020-2024,five_plus_years,60.98901098901099,323,75.87883320867614,8,1337,Retained
26071,"Iron County, Michigan",26,2020-2024,five_plus_years,7.547169811320755,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26073,"Isabella County, Michigan",26,2020-2024,five_plus_years,68.22033898305084,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26075,"Jackson County, Michigan",26,2020-2024,five_plus_years,44.02877697841727,984,26.43979057591623,3,1337,Retained
26077,"Kalamazoo County, Michigan",26,2020-2024,five_plus_years,41.943127962085306,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26079,"Kalkaska County, Michigan",26,2020-2024,five_plus_years,19.047619047619047,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26081,"Kent County, Michigan",26,2020-2024,five_plus_years,41.84295446396558,1055,21.12939416604338,3,1337,Retained
26083,"Keweenaw County, Michigan",26,2020-2024,five_plus_years,100,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26085,"Lake County, Michigan",26,2020-2024,five_plus_years,35.45454545454545,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26087,"Lapeer County, Michigan",26,2020-2024,five_plus_years,46.963562753036435,857,35.93866866118175,4,1337,Retained
26089,"Leelanau County, Michigan",26,2020-2024,five_plus_years,48.38709677419355,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26091,"Lenawee County, Michigan",26,2020-2024,five_plus_years,56.209150326797385,461,65.55721765145849,7,1337,Retained
26093,"Livingston County, Michigan",26,2020-2024,five_plus_years,55.8252427184466,472,64.73448017950636,7,1337,Retained
26095,"Luce County, Michigan",26,2020-2024,five_plus_years,100,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26097,"Mackinac County, Michigan",26,2020-2024,five_plus_years,9.090909090909092,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26099,"Macomb County, Michigan",26,2020-2024,five_plus_years,49.48124501197127,751,43.86686611817502,5,1337,Retained
26101,"Manistee County, Michigan",26,2020-2024,five_plus_years,38.21138211382114,1166,12.827225130890053,2,1337,Retained
26103,"Marquette County, Michigan",26,2020-2024,five_plus_years,60.37735849056604,338,74.75691847419596,8,1337,Retained
26105,"Mason County, Michigan",26,2020-2024,five_plus_years,55.04587155963303,501,62.56544502617801,7,1337,Retained
26107,"Mecosta County, Michigan",26,2020-2024,five_plus_years,29.585798816568047,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26109,"Menominee County, Michigan",26,2020-2024,five_plus_years,43.80165289256198,997,25.467464472700076,3,1337,Retained
26111,"Midland County, Michigan",26,2020-2024,five_plus_years,41.30434782608695,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26113,"Missaukee County, Michigan",26,2020-2024,five_plus_years,42.10526315789473,1046,21.80254300673149,3,1337,Retained
26115,"Monroe County, Michigan",26,2020-2024,five_plus_years,48.484848484848484,798,40.35153328347046,5,1337,Retained
26117,"Montcalm County, Michigan",26,2020-2024,five_plus_years,11.94331983805668,1337,0.037397157816005985,1,1337,Retained
26119,"Montmorency County, Michigan",26,2020-2024,five_plus_years,28.125,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26121,"Muskegon County, Michigan",26,2020-2024,five_plus_years,46.958304853041696,858,35.86387434554974,4,1337,Retained
26123,"Newaygo County, Michigan",26,2020-2024,five_plus_years,31.643002028397564,1283,4.076290201944652,1,1337,Retained
26125,"Oakland County, Michigan",26,2020-2024,five_plus_years,48.75277161862528,784,41.398653702318626,5,1337,Retained
26127,"Oceana County, Michigan",26,2020-2024,five_plus_years,63.942307692307686,235,82.46073298429319,9,1337,Retained
26129,"Ogemaw County, Michigan",26,2020-2024,five_plus_years,50,721,45.774121166791325,5,1337,Retained
26131,"Ontonagon County, Michigan",26,2020-2024,five_plus_years,100,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26133,"Osceola County, Michigan",26,2020-2024,five_plus_years,59.64912280701754,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26135,"Oscoda County, Michigan",26,2020-2024,five_plus_years,90.44117647058823,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
26137,"Otsego County, Michigan",26,2020-2024,five_plus_years,32.98969072164948,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26139,"Ottawa County, Michigan",26,2020-2024,five_plus_years,45.367412140575084,931,30.403889304412864,4,1337,Retained
26141,"Presque Isle County, Michigan",26,2020-2024,five_plus_years,50,721,45.774121166791325,5,1337,Retained
26143,"Roscommon County, Michigan",26,2020-2024,five_plus_years,35.80246913580247,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26145,"Saginaw County, Michigan",26,2020-2024,five_plus_years,45.17133956386293,940,29.730740463724757,3,1337,Retained
26147,"St. Clair County, Michigan",26,2020-2024,five_plus_years,40.25423728813559,1114,16.716529543754675,2,1337,Retained
26149,"St. Joseph County, Michigan",26,2020-2024,five_plus_years,51.54867256637168,654,51.12191473448018,6,1337,Retained
26151,"Sanilac County, Michigan",26,2020-2024,five_plus_years,59.75103734439834,350,73.85938668661181,8,1337,Retained
26153,"Schoolcraft County, Michigan",26,2020-2024,five_plus_years,7.82608695652174,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26155,"Shiawassee County, Michigan",26,2020-2024,five_plus_years,39.87341772151899,1121,16.19296933433059,2,1337,Retained
26157,"Tuscola County, Michigan",26,2020-2024,five_plus_years,31.28205128205128,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
26159,"Van Buren County, Michigan",26,2020-2024,five_plus_years,44.97444633730835,954,28.68362004487659,3,1337,Retained
26161,"Washtenaw County, Michigan",26,2020-2024,five_plus_years,55.524605385329615,486,63.68735976065819,7,1337,Retained
26163,"Wayne County, Michigan",26,2020-2024,five_plus_years,42.187623488500755,1044,21.952131637995514,3,1337,Retained
26165,"Wexford County, Michigan",26,2020-2024,five_plus_years,39.83739837398374,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27001,"Aitkin County, Minnesota",27,2020-2024,five_plus_years,36.92307692307693,1192,10.882572924457742,2,1337,Retained
27003,"Anoka County, Minnesota",27,2020-2024,five_plus_years,21.76738141650422,1325,0.9349289454001496,1,1337,Retained
27005,"Becker County, Minnesota",27,2020-2024,five_plus_years,66.66666666666666,185,86.2004487658938,9,1337,Retained
27007,"Beltrami County, Minnesota",27,2020-2024,five_plus_years,57.75,412,69.22213911742708,7,1337,Retained
27009,"Benton County, Minnesota",27,2020-2024,five_plus_years,48.64864864864865,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
27011,"Big Stone County, Minnesota",27,2020-2024,five_plus_years,25,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27013,"Blue Earth County, Minnesota",27,2020-2024,five_plus_years,66.66666666666666,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27015,"Brown County, Minnesota",27,2020-2024,five_plus_years,39.6551724137931,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27017,"Carlton County, Minnesota",27,2020-2024,five_plus_years,40.44444444444444,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27019,"Carver County, Minnesota",27,2020-2024,five_plus_years,41.29692832764505,1075,19.63350785340314,2,1337,Retained
27021,"Cass County, Minnesota",27,2020-2024,five_plus_years,42.54545454545455,1031,22.92445774121167,3,1337,Retained
27023,"Chippewa County, Minnesota",27,2020-2024,five_plus_years,81.81818181818183,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27025,"Chisago County, Minnesota",27,2020-2024,five_plus_years,85.37735849056604,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
27027,"Clay County, Minnesota",27,2020-2024,five_plus_years,25.541125541125542,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27029,"Clearwater County, Minnesota",27,2020-2024,five_plus_years,20.3125,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27031,"Cook County, Minnesota",27,2020-2024,five_plus_years,40,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27033,"Cottonwood County, Minnesota",27,2020-2024,five_plus_years,19.101123595505616,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27035,"Crow Wing County, Minnesota",27,2020-2024,five_plus_years,69.0721649484536,142,89.4166043380703,9,1337,Retained
27037,"Dakota County, Minnesota",27,2020-2024,five_plus_years,54.109589041095894,530,60.39640987284967,7,1337,Retained
27039,"Dodge County, Minnesota",27,2020-2024,five_plus_years,38.46153846153847,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
27041,"Douglas County, Minnesota",27,2020-2024,five_plus_years,25.287356321839084,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27043,"Faribault County, Minnesota",27,2020-2024,five_plus_years,12.5,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27045,"Fillmore County, Minnesota",27,2020-2024,five_plus_years,21.73913043478261,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27047,"Freeborn County, Minnesota",27,2020-2024,five_plus_years,33.70165745856354,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27049,"Goodhue County, Minnesota",27,2020-2024,five_plus_years,75,66,95.0261780104712,10,1337,Retained
27051,"Grant County, Minnesota",27,2020-2024,five_plus_years,45.83333333333333,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27053,"Hennepin County, Minnesota",27,2020-2024,five_plus_years,44.587706146926536,964,27.93567688855647,3,1337,Retained
27055,"Houston County, Minnesota",27,2020-2024,five_plus_years,61.111111111111114,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27057,"Hubbard County, Minnesota",27,2020-2024,five_plus_years,67.04545454545455,179,86.64921465968587,9,1337,Retained
27059,"Isanti County, Minnesota",27,2020-2024,five_plus_years,46.408839779005525,884,33.91922213911743,4,1337,Retained
27061,"Itasca County, Minnesota",27,2020-2024,five_plus_years,60,346,74.15856394913986,8,1337,Retained
27063,"Jackson County, Minnesota",27,2020-2024,five_plus_years,83.33333333333334,20,98.50411368735976,10,1337,Retained
27065,"Kanabec County, Minnesota",27,2020-2024,five_plus_years,54.41176470588235,517,61.36873597606582,7,1337,Retained
27067,"Kandiyohi County, Minnesota",27,2020-2024,five_plus_years,58.160237388724035,400,70.11967090501122,8,1337,Retained
27069,"Kittson County, Minnesota",27,2020-2024,five_plus_years,0,NA,NA,NA,1337,Unavailable MOE or zero percentage
27071,"Koochiching County, Minnesota",27,2020-2024,five_plus_years,68.29268292682927,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
27073,"Lac qui Parle County, Minnesota",27,2020-2024,five_plus_years,26.08695652173913,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27075,"Lake County, Minnesota",27,2020-2024,five_plus_years,41.46341463414634,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27077,"Lake of the Woods County, Minnesota",27,2020-2024,five_plus_years,NA,NA,NA,NA,1337,Missing input or nonpositive denominator
27079,"Le Sueur County, Minnesota",27,2020-2024,five_plus_years,40.909090909090914,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27081,"Lincoln County, Minnesota",27,2020-2024,five_plus_years,0,NA,NA,NA,1337,Unavailable MOE or zero percentage
27083,"Lyon County, Minnesota",27,2020-2024,five_plus_years,53.333333333333336,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27085,"McLeod County, Minnesota",27,2020-2024,five_plus_years,2.7624309392265194,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27087,"Mahnomen County, Minnesota",27,2020-2024,five_plus_years,55.55555555555556,484,63.79955123410621,7,1337,Retained
27089,"Marshall County, Minnesota",27,2020-2024,five_plus_years,70,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27091,"Martin County, Minnesota",27,2020-2024,five_plus_years,44.44444444444444,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
27093,"Meeker County, Minnesota",27,2020-2024,five_plus_years,57.009345794392516,434,67.57666417352281,7,1337,Retained
27095,"Mille Lacs County, Minnesota",27,2020-2024,five_plus_years,45.88235294117647,904,32.423335826477185,4,1337,Retained
27097,"Morrison County, Minnesota",27,2020-2024,five_plus_years,54.91803278688525,505,62.266267763649964,7,1337,Retained
27099,"Mower County, Minnesota",27,2020-2024,five_plus_years,49.34210526315789,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
